Date,Open,High,Low,Close,Adj Close,Volume
17-06-2020,100500,101000,98800,100500,86568.42969,1326645
18-06-2020,99100,102000,98400,100000,86137.73438,1155455
19-06-2020,101000,101500,99100,100000,86137.73438,903928
22-06-2020,99100,100000,98500,98500,84845.67969,921187
23-06-2020,99200,101000,98000,98700,85017.95313,1095698
24-06-2020,100000,103500,99800,103000,88721.875,1813817
25-06-2020,100500,101000,99400,99400,85620.92188,1084453
26-06-2020,100500,101000,99500,100000,86137.73438,670161
29-06-2020,97700,98700,97600,97700,84156.57813,943424
30-06-2020,99100,99300,97700,97700,84156.57813,988987
01-07-2020,98500,99500,98000,98200,84587.26563,640540
02-07-2020,98000,99700,98000,99000,85276.35938,730963
03-07-2020,99900,100500,98600,99200,85448.64844,569575
06-07-2020,99700,102500,98800,101500,87429.8125,1189877
07-07-2020,103000,103500,99200,99200,85448.64844,1379122
08-07-2020,99200,101000,99100,99600,85793.1875,859735
09-07-2020,100000,101000,99600,99600,85793.1875,922604
10-07-2020,99400,99500,98000,98300,84673.41406,1099298
13-07-2020,99200,101500,98500,101500,87429.8125,1376002
14-07-2020,101500,102000,99900,101500,87429.8125,1050563
15-07-2020,104500,110000,104000,109000,93890.14844,4494730
16-07-2020,110500,113000,109000,110000,94751.52344,3254530
17-07-2020,109500,119000,109500,117500,101211.8516,4265529
20-07-2020,119500,125000,118000,121500,104657.3594,4461527
21-07-2020,122000,124500,118000,121500,104657.3594,3138553
22-07-2020,122000,124000,118500,118500,102073.2344,2395083
23-07-2020,118500,125500,116000,124500,107241.5,4505464
24-07-2020,123500,129000,121500,122500,105518.7422,3908721
27-07-2020,122500,126500,122000,123500,106380.125,2046059
28-07-2020,124500,126000,122000,123000,105949.4219,1765179
29-07-2020,122500,125500,120000,125000,107672.1953,1897616
30-07-2020,127000,130500,126000,127500,109825.6172,2728427
31-07-2020,128000,129500,125000,126500,108964.25,1712713
03-08-2020,126500,128500,123500,127000,109394.9375,1868315
04-08-2020,129500,134000,129000,132500,114132.5234,2492506
05-08-2020,133000,135500,132000,134000,115424.5938,1859551
06-08-2020,136500,146000,136000,144500,124469.0391,4040334
07-08-2020,145500,149500,144500,147000,126622.4844,3208082
10-08-2020,151500,172500,151000,170000,146434.1719,8460795
11-08-2020,171500,180500,164500,179000,154186.5938,6776406
12-08-2020,174000,178500,170500,172000,148156.9219,4877139
13-08-2020,175000,177500,167000,170000,146434.1719,3997431
14-08-2020,171000,172000,161000,167000,143850.0313,4469158
18-08-2020,163500,168000,155500,158000,136097.6406,4328953
19-08-2020,158000,165500,158000,164500,141696.5781,3298626
20-08-2020,163000,165500,154000,155000,133513.5156,3630223
21-08-2020,158000,161500,154000,156000,134374.9063,3348383
24-08-2020,157500,163000,152500,161500,139112.4531,2904566
25-08-2020,167500,171000,165000,166000,142988.6719,3304089
26-08-2020,166500,170000,163000,167500,144280.7188,2638394
27-08-2020,169000,169500,163500,163500,140835.2031,2427108
28-08-2020,165500,176500,164500,172000,148156.9219,5571784
31-08-2020,177500,182000,174500,176500,152033.125,5275614
01-09-2020,178500,181000,175500,180000,155047.9219,2704194
02-09-2020,178000,178500,173500,176000,151602.4531,2825239
03-09-2020,177500,177500,174000,176500,152033.125,1841550
04-09-2020,167500,174000,167500,172500,148587.6094,2886867
07-09-2020,172500,173000,169000,170000,146434.1719,1516649
08-09-2020,171000,172500,168000,168000,144711.4219,1933504
09-09-2020,166500,172000,165500,167500,144280.7188,1685225
10-09-2020,170500,171500,168000,169000,145572.7813,1326177
11-09-2020,167500,171500,167500,171500,147726.2344,1538378
14-09-2020,174500,180000,174000,180000,155047.9219,3145262
15-09-2020,184000,185000,178500,179000,154186.5938,2644009
16-09-2020,179500,186000,177000,183500,158062.75,3401835
17-09-2020,185500,191500,183000,184000,158493.4531,4383978
18-09-2020,184000,186000,179000,181000,155909.3125,2584103
21-09-2020,181000,188500,180500,185000,159354.8281,3133848
22-09-2020,185000,186000,178000,179500,154617.25,3042046
23-09-2020,183000,183000,170000,179500,154617.25,3481682
24-09-2020,173500,176000,171000,171500,147726.2344,2841908
25-09-2020,172500,174000,166000,170000,146434.1719,2076987
28-09-2020,173000,176000,172000,175500,151171.7656,1374871
29-09-2020,178500,180000,177500,178500,153755.875,1475249
05-10-2020,183000,187500,181500,187000,161077.5781,2732820
06-10-2020,188000,188500,181500,182500,157201.375,2143171
07-10-2020,180000,183500,178500,183000,157632.0781,1512423
08-10-2020,185500,186000,180000,180500,155478.625,1750474
12-10-2020,178000,181500,176000,180000,155047.9219,1655359
13-10-2020,181000,181500,176000,179000,154186.5938,1728432
14-10-2020,181000,183500,177000,178000,153325.2031,1930046
15-10-2020,177000,178500,175000,176000,151602.4531,1587551
16-10-2020,176500,177500,169000,172000,148156.9219,3197258
19-10-2020,169500,172000,167500,168000,144711.4219,2230634
20-10-2020,157000,168500,156500,167500,144280.7188,5697398
21-10-2020,167000,167500,163500,165500,142557.9688,1760669
22-10-2020,163000,163500,161000,162500,139973.8281,1700524
23-10-2020,163500,168000,163000,167000,143850.0313,1883932
26-10-2020,167000,174000,164000,171500,147726.2344,3018359
27-10-2020,173000,178000,171000,172500,148587.6094,3317704
28-10-2020,172000,174000,169500,173500,149448.9844,1419988
29-10-2020,169000,171000,168000,170000,146434.1719,1484537
30-10-2020,169000,169500,164500,164500,141696.5781,1452259
02-11-2020,166000,170500,166000,170500,146864.8438,1052301
03-11-2020,171000,172000,169000,170500,146864.8438,1006364
04-11-2020,173000,175000,170500,171500,147726.2344,1699252
05-11-2020,173500,175000,172500,175000,150741.0625,1299430
06-11-2020,176500,177000,169500,170500,146864.8438,2233192
09-11-2020,172500,174500,172000,172500,148587.6094,1521010
10-11-2020,174500,174500,172000,173500,149448.9844,1796342
11-11-2020,174500,179000,173000,175500,151171.7656,4140745
12-11-2020,175500,177000,173000,174000,149879.6719,1965154
13-11-2020,174000,178500,173500,177500,152894.5,2405777
16-11-2020,182500,183500,177500,179000,154186.5938,2752922
17-11-2020,179500,185000,178000,182500,157201.375,3429139
18-11-2020,183500,185500,179000,179500,154617.25,2228657
19-11-2020,179000,181500,177500,180000,155047.9219,1379907
20-11-2020,179000,179500,177000,177000,152463.7969,1309560
23-11-2020,175000,179500,175000,179000,154186.5938,1494870
24-11-2020,181000,183000,179500,181000,155909.3125,1522580
25-11-2020,183500,184000,178000,179500,154617.25,2082764
26-11-2020,179500,181000,178000,179000,154186.5938,1260429
27-11-2020,179000,181000,178000,181000,155909.3125,1033868
30-11-2020,181500,188500,181500,181500,156340,3981271
01-12-2020,183000,184500,179500,183500,158062.75,1792800
02-12-2020,183500,184500,181500,182500,157201.375,1745795
03-12-2020,183500,196500,182000,196500,169260.6563,6053809
04-12-2020,198000,199000,195000,196500,169260.6563,3224702
07-12-2020,195500,198500,190500,193500,166676.5469,2519339
08-12-2020,191000,192000,186000,186500,160646.9063,3181249
09-12-2020,188000,192000,187000,191500,164953.7969,1805987
10-12-2020,189000,194000,188000,191500,164953.7969,2187019
11-12-2020,193000,194500,190000,190000,163661.7344,1644559
14-12-2020,190500,191000,187000,189000,162800.3281,1259459
15-12-2020,189000,190500,186000,188500,162369.6406,1355388
16-12-2020,190000,193500,189500,190000,163661.7344,1268117
17-12-2020,190000,190500,188000,190500,164092.4219,974859
18-12-2020,191000,191000,189000,189000,162800.3281,930831
21-12-2020,188500,189000,185000,187000,161077.5781,1120752
22-12-2020,186000,186500,183000,184000,158493.4531,1381697
23-12-2020,183000,188500,183000,185000,159354.8281,1301433
24-12-2020,185000,189000,185000,187000,161077.5781,1061140
28-12-2020,189000,193000,187500,189500,163231.0469,2410348
29-12-2020,191000,191500,188000,190500,166731.9531,1488327
30-12-2020,190500,193500,189000,192000,168044.8281,1361340
04-01-2021,194000,211000,193500,207500,181610.9219,5651695
05-01-2021,207000,213000,205000,209500,183361.4219,3022595
06-01-2021,209500,211500,202500,203000,177672.3906,2848547
07-01-2021,206000,210500,204500,206000,180298.0625,2478337
08-01-2021,240500,257000,225000,246000,215307.4063,19933702
11-01-2021,256500,289000,256000,267500,234124.9375,14433887
12-01-2021,263500,274500,250500,261000,228435.9375,8040182
13-01-2021,259500,265000,250000,259000,226685.4219,5805649
14-01-2021,251000,255500,248500,250500,219245.9688,3389733
15-01-2021,252000,255000,239000,240000,210056.0156,3915078
18-01-2021,237500,246500,234000,241000,210931.2344,3387635
19-01-2021,244000,261500,244000,261500,228873.5313,4976690
20-01-2021,271000,277000,254000,259000,226685.4219,5305494
21-01-2021,264000,266500,259500,264500,231499.2344,2593509
22-01-2021,261000,263000,257000,257000,224935,2093127
25-01-2021,253000,262000,251500,260000,227560.6875,1895263
26-01-2021,260500,260500,250500,251500,220121.2031,1846817
27-01-2021,252000,254500,245000,245500,214869.7969,2190994
28-01-2021,238000,243500,236500,238500,208743.1719,2033262
29-01-2021,242000,242500,227000,229000,200428.4375,2663404
01-02-2021,229000,238500,224500,238500,208743.1719,1798912
02-02-2021,241500,243500,236000,240500,210493.6406,1519973
03-02-2021,245000,252500,242500,245500,214869.7969,2983093
04-02-2021,251500,253000,244000,248500,217495.5156,1907305
05-02-2021,249500,250500,243000,249500,218370.7188,1539977
08-02-2021,238000,240500,228500,234000,204804.625,3212977
09-02-2021,232500,240500,232500,236500,206992.6875,1391614
10-02-2021,239000,246000,235000,245000,214432.1875,1233628
15-02-2021,247000,249000,243500,247500,216620.25,916331
16-02-2021,249000,251000,245000,247500,216620.25,1179084
17-02-2021,248000,248000,242500,243500,213119.3438,871176
18-02-2021,241000,243500,235500,235500,206117.4844,1260023
19-02-2021,236500,242000,235500,242000,211806.4531,1168454
22-02-2021,243000,247500,240000,241500,211368.875,1157808
23-02-2021,242500,247500,237000,244500,213994.5469,1629578
24-02-2021,246500,249000,235000,235000,205679.8281,2072507
25-02-2021,239000,245000,235000,245000,214432.1875,1562697
26-02-2021,238500,248500,235500,237000,207430.3281,2710962
02-03-2021,244500,249000,237000,239000,209180.7969,2509152
03-03-2021,239000,241500,236500,240000,210056.0156,910872
04-03-2021,236000,238000,232500,235000,205679.8281,1274581
05-03-2021,230500,237000,228500,235000,205679.8281,1153198
08-03-2021,237000,237500,230000,230500,201741.2969,853206
09-03-2021,230500,234000,228000,231500,202616.5313,1254755
10-03-2021,236500,236500,227000,227500,199115.5938,901351
11-03-2021,228000,232000,227500,228500,199990.8281,1154314
12-03-2021,231500,233500,229000,232500,203491.7656,823038
15-03-2021,233000,236000,230000,232000,203054.1406,769672
16-03-2021,233500,235000,232000,234000,204804.625,633617
17-03-2021,234000,234000,230000,232000,203054.1406,627439
18-03-2021,234500,238000,233500,234000,204804.625,1005422
19-03-2021,230000,232000,229000,229500,200866.0625,1055587
22-03-2021,230000,231000,227500,229000,200428.4375,739527
23-03-2021,229500,231000,225500,226500,198240.375,1024811
24-03-2021,225000,225500,220000,221000,193426.5938,1049551
25-03-2021,218500,220500,216000,218000,190800.8594,1087519
26-03-2021,219500,219500,212000,215500,188612.7969,1480861
29-03-2021,215500,217500,211000,215500,188612.7969,1184415
30-03-2021,215500,221000,215000,219500,192113.7031,935840
31-03-2021,221500,222000,218000,218000,190800.8594,750876
01-04-2021,220500,224500,218500,219000,191676.1094,749450
02-04-2021,225500,238500,225000,233500,204367,3648528
05-04-2021,236000,236500,230000,234000,204804.625,990184
06-04-2021,235000,235000,229500,230000,201303.6563,737694
07-04-2021,228500,232500,226500,230000,201303.6563,708886
08-04-2021,229000,233500,227000,231500,202616.5313,915323
09-04-2021,231500,232000,227000,228500,199990.8281,726250
12-04-2021,228000,229000,225500,226000,197802.7344,659014
13-04-2021,226500,230000,226000,230000,201303.6563,634607
14-04-2021,231000,237000,230500,232500,203491.7656,940909
15-04-2021,232500,232500,229000,230500,201741.2969,555364
16-04-2021,231500,233500,230500,231500,202616.5313,577562
19-04-2021,232000,232500,229000,230000,201303.6563,715867
20-04-2021,230000,231000,228500,229000,200428.4375,722449
21-04-2021,227500,228000,224000,225500,197365.125,848076
22-04-2021,226500,231000,225500,226000,197802.7344,1025922
23-04-2021,225500,225500,220500,221000,193426.5938,1202196
26-04-2021,221500,222500,220000,221500,193864.1875,653982
27-04-2021,222000,222500,218000,220000,192551.3438,763634
28-04-2021,220000,223500,219500,221500,193864.1875,701452
29-04-2021,221000,221500,217000,217500,190363.2969,1047837
30-04-2021,216000,216500,211000,212000,185549.4844,1168115
03-05-2021,212000,222500,211000,218000,190800.8594,1189242
04-05-2021,220000,224500,217500,223500,195614.6719,953550
06-05-2021,223000,225000,221000,223500,195614.6719,645594
07-05-2021,223500,227000,221000,224000,196052.2813,639489
10-05-2021,226500,230000,225500,229500,200866.0625,1117219
11-05-2021,227000,228500,223500,226500,198240.375,852825
12-05-2021,226500,233000,223000,227500,199115.5938,1649500
13-05-2021,224000,232000,221500,229500,200866.0625,1593554
14-05-2021,234000,236000,226500,229000,200428.4375,1357407
17-05-2021,232000,232500,225000,227000,198677.9844,875528
18-05-2021,227500,232500,226000,231000,202178.9063,1034501
20-05-2021,228500,230500,224000,224500,196489.9063,1190072
21-05-2021,227000,233000,225500,227500,199115.5938,1333704
24-05-2021,227500,231000,226000,228000,199553.2031,765657
25-05-2021,230000,230000,225000,227500,199115.5938,781950
26-05-2021,227500,229000,222500,223500,195614.6719,1088210
27-05-2021,223000,223500,220000,220500,192988.9531,2306997
28-05-2021,223500,232500,223000,232000,203054.1406,2394356
31-05-2021,233000,235500,230500,235000,205679.8281,1132711
01-06-2021,235000,237500,232500,237000,207430.3281,1027141
02-06-2021,238500,243000,235500,238000,208305.5469,1707167
03-06-2021,238500,240500,236500,238500,208743.1719,1034103
04-06-2021,241500,243000,238000,241500,211368.875,1333789
07-06-2021,244500,247500,240500,241500,211368.875,1343895
08-06-2021,241500,245000,238500,243500,213119.3438,875362
09-06-2021,243000,245500,239000,239500,209618.3594,941037
10-06-2021,239000,240000,236000,236000,206555.0625,1094346
11-06-2021,237500,241500,237000,238500,208743.1719,687536
14-06-2021,238500,240000,235000,238000,208305.5469,561560
15-06-2021,238000,239000,235500,237000,207430.3281,471192
16-06-2021,237000,243000,237000,239500,209618.3594,778322
17-06-2021,239000,239500,236000,236500,206992.6875,724881
18-06-2021,237000,238000,235000,235000,205679.8281,1036077
21-06-2021,234000,236000,232000,233000,203929.3594,823355
22-06-2021,235500,243000,235000,241000,210931.2344,1299242
23-06-2021,242000,243000,239000,242500,212244.0781,843399
24-06-2021,243500,249000,241000,242500,212244.0781,1494131
25-06-2021,243500,244000,241000,243000,212681.6875,537893
28-06-2021,244000,244500,240000,241000,210931.2344,575102
29-06-2021,240500,242500,239000,239500,210491.7813,627915
30-06-2021,240000,241000,238500,239500,210491.7813,653096
01-07-2021,238500,243000,236000,242000,212688.9844,1031692
02-07-2021,243500,243500,239000,239000,210052.375,829518
05-07-2021,239000,240000,235000,236000,207415.7188,861912
06-07-2021,236500,238000,235500,236000,207415.7188,497009
07-07-2021,235000,235500,232000,232000,203900.2031,1122107
08-07-2021,232000,233000,229000,229500,201703.0156,1241792
09-07-2021,227500,229000,225000,226000,198626.9219,1137429
12-07-2021,229000,232000,228000,230000,202142.4219,529258
13-07-2021,230000,231500,229000,230000,202142.4219,518563
14-07-2021,230500,232500,228500,230000,202142.4219,582990
15-07-2021,230000,232500,229500,231500,203460.7656,546166
16-07-2021,230000,230500,228000,230000,202142.4219,468595
19-07-2021,228000,228500,227000,227500,199945.25,432339
20-07-2021,225500,229500,225000,227000,199505.8125,636495
21-07-2021,231500,232000,227500,228000,200384.6719,631902
22-07-2021,228500,231500,227500,228500,200824.125,790428
23-07-2021,229000,229000,224000,225500,198187.4688,1574776
26-07-2021,225500,226500,224000,224500,197308.625,719330
27-07-2021,225500,226500,224000,225000,197748.0469,738143
28-07-2021,225000,225000,221000,222500,195550.8438,886854
29-07-2021,223000,224000,222000,222000,195111.4063,496679
30-07-2021,222000,222000,218000,218000,191595.875,909716
02-08-2021,218000,220500,217000,220000,193353.6406,676544
03-08-2021,219000,223500,218000,223500,196429.7344,775231
04-08-2021,224000,225000,222500,225000,197748.0469,542319
05-08-2021,223000,224500,222500,223000,195990.2656,470741
06-08-2021,224500,225000,222500,222500,195550.8438,384056
09-08-2021,220500,222500,220000,221000,194232.5313,582236
10-08-2021,220500,221000,218500,219000,192474.75,497715
11-08-2021,219000,220500,218000,218500,192035.3281,490442
12-08-2021,220000,224000,219000,219000,192474.75,862826
13-08-2021,221500,221500,214000,217000,190716.9844,864375
17-08-2021,216000,217000,211000,213000,187201.4688,863610
18-08-2021,211000,214000,209000,212500,186762.0625,671920
19-08-2021,212500,212500,205000,206500,181488.7656,1180734
20-08-2021,207000,208000,200000,201500,177094.3594,1310974
23-08-2021,203000,206000,201500,204000,179291.5469,848219
24-08-2021,206000,211000,206000,209500,184125.4063,745430
25-08-2021,210000,212500,207500,209500,184125.4063,477019
26-08-2021,209500,212000,208000,210000,184564.8281,417323
27-08-2021,209000,209500,205000,208500,183246.5156,502218
30-08-2021,211000,212500,210000,210000,184564.8281,409963
31-08-2021,210000,212500,208000,212500,186762.0625,777103
01-09-2021,214000,218500,213500,215000,188959.2656,855937
02-09-2021,214000,215000,210000,211500,185883.1719,656283
03-09-2021,213000,215500,212000,214500,188519.8281,739961
06-09-2021,214500,216000,213500,215000,188959.2656,389587
07-09-2021,214500,214500,211500,212500,186762.0625,434105
08-09-2021,210500,214500,210000,213000,187201.4688,593084
09-09-2021,212500,212500,208000,208500,183246.5156,780270
10-09-2021,208500,209500,204000,206500,181488.7656,678308
13-09-2021,206500,206500,204000,205000,180170.4375,590609
14-09-2021,206500,211500,206000,209000,183685.9688,721080
15-09-2021,208000,211500,208000,209500,184125.4063,472855
16-09-2021,210000,211000,206500,208000,182807.0938,416275
17-09-2021,208000,210000,207000,209000,183685.9688,698398
23-09-2021,205000,209000,204500,208500,183246.5156,525020
24-09-2021,209500,210500,206000,207000,181928.1719,413926
27-09-2021,205000,206000,203500,204000,179291.5469,584898
28-09-2021,204000,204000,200500,201500,177094.3594,719631
29-09-2021,197500,202000,197500,201500,177094.3594,934463
30-09-2021,200000,201000,199000,200000,175776.0469,594666
01-10-2021,198000,199000,192000,193500,170063.3125,1182422
05-10-2021,191000,195000,189000,193500,170063.3125,1056472
06-10-2021,195000,197500,192500,194000,170502.75,913916
07-10-2021,194500,203000,194500,201000,176654.9063,1066226
08-10-2021,203500,206500,202500,205000,180170.4375,993219
12-10-2021,205000,206500,202000,204500,179731,820163
13-10-2021,206500,211500,206500,211000,185443.7188,1169924
14-10-2021,211500,212000,208000,209000,183685.9688,863110
15-10-2021,210500,211500,208000,208500,183246.5156,530328
18-10-2021,208000,210500,205000,209500,184125.4063,607227
19-10-2021,210500,212000,208000,209000,183685.9688,428739
20-10-2021,210000,211000,208000,209000,183685.9688,472664
21-10-2021,209500,211000,206000,207500,182367.625,775441
22-10-2021,207000,209500,206000,207500,182367.625,362676
25-10-2021,207500,212000,206000,211000,185443.7188,649860
26-10-2021,213000,214500,209000,213500,187640.9063,782736
27-10-2021,214500,215000,212500,213500,187640.9063,606729
28-10-2021,213000,214000,209500,210000,184564.8281,633732
29-10-2021,211500,212500,206500,208000,182807.0938,667275
